smiles,xtb_ip,unbiased,sources
O=C(Nc1cccc(OCc2ccccn2)c1)C(O)c1ccccc1,12.137500,1,labels
Cc1ccc(-c2noc(CNc3ccc(-n4cnnn4)cc3)n2)cc1,12.137000,1,labels
CC(C)c1nc(C(N)=O)c2[nH]c(=O)n(-c3ccc4c(c3)OCO4)c2n1,12.136200,1,labels
COC(=O)NCC(=O)NCCc1ccc(OC)cc1,12.135500,1,labels
CC(=O)Nc1cccc(NC(=O)c2cn3cccnc3n2)c1C,12.134300,1,labels
N#Cc1nc(COc2ccccc2F)oc1N1CCCCC1,12.134000,1,labels
CCN(C(=O)Cc1ccc2c(c1)NC(=O)C2)C(C)c1ccc(F)cc1,12.133900,0,static
COc1cccc(C(=O)Nc2ccc3[nH]ncc3c2)c1,12.133600,1,labels
CCOC(=O)C1=C(C)C(C(=O)Nc2ccc(NC(C)=O)cc2)=NC1C,12.133600,1,labels
COc1cccc(C(=O)NCC2(O)CCCC2)c1OC,12.133400,1,labels
C#CCN(c1ncnc2c1cnn2C)C1CCCCC1,12.133200,0,static
CCCOc1cccc(C(=O)NCc2cccnc2)c1,12.132600,1,labels
Cc1cc(F)ccc1CCNC(=O)N(C)Cc1cnn(C)c1,12.132400,1,labels
Cc1ccc(C(=O)NCC(O)c2ccc(C)o2)c(C)c1,12.132400,0,static
CC(=O)NC(CC(=O)NCC(O)c1ccco1)c1ccc(C)cc1,12.132300,1,labels
COc1cccc(-c2ccc(=O)n(CC(=O)Nc3ccc(C)cc3)n2)c1,12.132200,1,random
CC(C)CC(O)CNC(=O)Nc1ccc2c(c1)COC2,12.131400,1,labels
Cc1cc(-c2nnc(NC(=O)CCc3ccccc3)o2)c(C)o1,12.131200,1,labels
COc1ccc(Cc2nnc(NC(=O)c3ccc(C)c(C)c3)o2)cc1,12.130300,0,static
O=C(NCc1ccc(Oc2ccc(F)cc2)nc1)NC1CC1,12.129700,1,random
O=C(NCCOc1cccnc1)c1ccc2c(c1)C(=O)c1ccccc1-2,12.128800,1,labels
CCc1nc(C)c(C(=O)N(C)C(C)c2ccc3c(c2)OCCO3)o1,12.128500,1,labels
CC(C)Oc1nc(-c2ccncc2)nc2ccccc12,12.127700,1,labels
O=C(Nc1cccc(Cn2ccnc2)c1)c1cc2c(F)cccc2[nH]1,12.127000,1,labels
Cc1cc(C)nc(-n2cc(C(=O)OC3(C4CC4)CC3)c(C)n2)n1,12.126700,1,random
NC(=O)C1CCN(C(=O)NCCCCc2ccccc2)CC1,12.125900,0,static
Cc1nc(C)n(-c2ccccc2NC(=O)NC(C2CC2)C2CC2)n1,12.125600,1,labels
Cc1cc(C)n(-c2ccc(C(=O)NCCNC(=O)C3CC3)cc2)n1,12.124300,1,random
CC1Cc2ccccc2N1C(=O)c1ccc(Cn2cccn2)o1,12.123800,1,labels
Cc1n[nH]c(C)c1NC(=O)c1ccc(C(C)(C)C)cc1,12.123600,1,labels
Cc1cc(NC(=O)NC2(c3noc(C)n3)CCCC2)n(C(C)(C)C)n1,12.123100,1,labels
CC(=O)c1ccc(OCCCC(=O)N(C)c2ccccc2)cc1,12.122800,1,labels
Cn1cc(CCC(=O)N2CCC(NC(=O)CC3CCCC3)CC2)cn1,12.121200,0,static
CCCCOc1ccc(C(=O)NCC(=O)N2CCCCC2C)cc1,12.120500,0,static
CC(C)(NC(=O)c1cc2c([nH]c1=O)CCCC2)c1ccc(F)cc1,12.120400,1,labels
COc1ccc(-c2nc(CNC(=O)c3ccoc3C)n[nH]2)cc1,12.119500,1,labels
COc1ncccc1CNc1ncnc2c1cnn2CCC#N,12.119300,1,labels
CC(=O)N(C)Cc1nc2ccccc2n1CC(=O)N1CCCCCC1,12.119100,1,labels
COC(=O)c1ccc(Nc2ccc(F)c(N3CCCC3=O)c2)nn1,12.118100,1,labels
Cc1ccc(Cn2cc(NC(=O)Cc3ccccc3)cn2)cc1,12.117600,1,labels
O=C(c1ccc(N2CCNC2=O)cc1)N1CCCC1,12.116100,1,labels
COc1ccc(C(=O)NCC2(O)CCOc3ccccc32)cc1,12.115400,1,labels
COc1ccccc1C(=O)Nc1ccc2nc[nH]c2c1,12.114700,1,labels
CNC(=O)COc1ccc(C(=O)NCc2ccc(F)cc2)cc1OC,12.114200,1,labels
CCN(C(=O)CCN1C(=O)CCc2ccccc21)C(C)C(C)C,12.113600,0,static
Cc1ccc(CC(=O)NCc2ccnc(C)n2)cn1,12.112000,1,labels
CC(C)(CNC(=O)c1ccccc1-n1ccnn1)c1ccncc1,12.111500,1,labels
O=C(CCn1cccn1)N1CCC(c2ccncc2)CC1,12.111200,1,labels
CCN(C(=O)NCc1cccc(C(N)=O)c1)C1CCCCC1,12.110900,1,random
Cc1ccc(C(=O)N(CCC(N)=O)c2ccccc2)c(C)n1,12.110400,1,labels
COc1cc2c(cc1OC)C1=NCN(CCCO)C(=O)C1=N2,12.109900,1,labels
Cc1cc(C)n(Cc2ccc(C(=O)NCc3ccco3)cc2)n1,12.109700,1,labels
CCn1nc(-c2ccc(OC)c(C(C)C)c2)cc(CO)c1=O,12.109300,1,labels
CCNC(=O)CN(CC)C(=O)c1nc(-c2ccccc2)oc1C1CC1,12.108900,1,random
CC1(C)CCCN1C(=O)NCCC(=O)N1CCCC1,12.108800,1,labels
O=C(Cc1ccccc1F)Nc1cnc2n1CCCC2,12.108600,1,labels
O=C1C(Cc2ccccc2F)Oc2cc(O)ccc2N1CCO,12.108100,1,labels
Cc1ccoc1CN(CC(=O)N(C)C)CC(F)(F)F,12.107500,1,labels
Cc1ccc(-c2cc(C(=O)NC3CCc4nnc(C)n4C3)on2)cc1,12.107100,1,random
Nc1c(F)cccc1C(=O)Nc1ccc2cn[nH]c2c1,12.106800,1,labels
COc1cccc(-c2n[nH]cc2C(=O)N2CCc3ncccc3C2)c1,12.106300,1,labels
COc1ccc(C(C#N)NC(=O)C#Cc2ccccc2)c(OC)c1,12.106100,1,random
COc1ccc(-c2noc(-c3cc(-c4ccco4)[nH]n3)n2)cc1,12.106000,1,labels
CCc1onc(C)c1NC(=O)NCCc1ccc(C)cc1,12.106000,1,labels
CN(Cc1cc[nH]n1)C(=O)c1ccc(Oc2ccccc2)o1,12.105700,0,static
O=C(NCc1ccco1)Nc1cnc2ccccc2c1,12.105400,1,labels
Cc1ccc(C(=O)Nc2ccc(C(=O)c3nccn3C)cc2)c(C)c1,12.104800,1,random
Cn1cc(C(=O)N2CCOCC(Cc3cc(C(N)=O)ncn3)C2)cn1,12.104400,0,static
O=c1cc[nH]cc1NCc1c(F)cc(F)cc1F,12.103900,1,labels
CCOc1ccc(CN2C(=O)Cc3ccccc32)cc1,12.103900,1,labels
CCOCCCNC(=O)c1cc(=O)c2cc(N)ccc2o1,12.103700,1,labels
COc1ccc(-n2cc(CNC(=O)c3ccc4nncn4c3)nn2)cc1,12.102900,1,labels
Cc1cnn(CCC(=O)NCC2(c3ccccc3C)CCOCC2)c1,12.102100,1,labels
COc1ccccc1C(C)(C)CNC(=O)c1cc(C)nn1C,12.101600,1,labels
CCCC(=O)NCc1ccc2c(c1)CCN2C(=O)CC,12.101500,1,labels
CCCCC1CCC(NC(=O)N2CCOC(C(N)=O)C2)CC1,12.099500,1,labels
C#Cc1cccc(NC(=O)N(C)Cc2ccc(O)cc2)c1,12.098500,1,labels
Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)N3CCOCC3)c12,12.098100,1,labels
CCCCn1c(=O)c2c(nc3n(C)c(C)c(C)n23)n(C)c1=O,12.097400,1,labels
CCOc1cc(C(=O)Nc2nc[nH]n2)ccc1OC,12.096900,1,random
Cc1cc(C)cc(OCCC(=O)Nc2c(C)noc2C)c1,12.096600,1,labels
CC1(C)CC(=O)c2cnc3c(C(=O)NCc4ccccn4)cnn3c2C1,12.095800,1,labels
COCCNC(=O)NCCc1coc(-c2ccccc2)n1,12.095700,1,labels
CC(NC(=O)N1CCc2cc(F)ccc2C1)C(=O)NCc1ccco1,12.095200,1,labels
Cc1nnc(COc2ccc(NC(=O)CC(C)(C)C)cc2)o1,12.095000,1,labels
Cc1cc2c(cc3c(=O)n(CC(=O)NC(C)C)nc(C)n32)o1,12.094400,1,labels
Cc1ccccc1OCCN(C)C(=O)c1ccccc1-n1cccn1,12.094400,1,labels
Cc1oc(-c2ccccc2)nc1CN1C(=O)Cc2ccccc21,12.094000,1,labels
COc1ccc(-n2nnc(CO)c2C2CCCO2)c(OC)c1,12.094000,1,labels
COc1ccc(C(C)NC(=O)NC2CCCC2)cc1F,12.093600,1,labels
COc1cc(OC)c(NC(=O)C(C)c2c(C)noc2C)cc1F,12.093400,1,labels
Cc1ccc(C(=O)N2CCCC2C(=O)Nc2ccccc2C)cc1,12.093400,1,labels
Cc1ccnc(CNCc2cc(=O)c3cccc(F)c3[nH]2)c1,12.093000,1,labels
OC(CNCc1ccc(-n2cncn2)cc1)c1c(F)cccc1F,12.091600,1,labels
COc1ccnc(NC(=O)c2c[nH]cc2-c2ccc(F)cc2)c1,12.091000,1,labels
CCC1CCCC(NC(=O)NCC(O)Cc2ccccc2)C1,12.091000,1,labels
O=C(NCCOc1ccc(F)c(F)c1)Nc1ccc2c(c1)COC2,12.090700,1,labels
Cc1cc(C)cc(COc2ccccc2OCCO)c1,12.090600,1,labels
CC(=O)N(C)c1cccc(NC(=O)c2ccc(-n3ccnn3)cc2)c1,12.090400,1,labels
Cc1nc2ccccc2n(CCC(=O)NC2CCCCC2)c1=O,12.089800,1,labels
CC(C)n1nccc1NC(=O)NCCCn1cnc2ccccc21,12.089500,1,labels
O=C1CC2(CCCCN2C(=O)c2ccco2)CN1Cc1ccccc1,12.089000,1,labels
COC(C)C(=O)Nc1cccc(NC(=O)N(C)CCC#N)c1,12.088000,1,labels
CC(=O)c1cc2c(n(CC(C)C)c1=O)CCN(C)C2,12.086800,0,static
O=C(NCc1ccccn1)NC1CCCC2OCCC12,12.086400,1,labels
CCc1nn(C)c(CC)c1CN1CCN(C(=O)CC(F)(F)F)CC1,12.086400,0,static
COc1ccc(CNC(=O)c2cncc3ccccc23)cn1,12.085500,1,labels
CCNC(=O)NCc1c(C)nn(-c2ccccc2)c1C,12.084800,1,labels
CCc1nc2n(n1)CCCC2NC(=O)NCCC(=O)N1CCCC1,12.084600,0,static
CC(C)(CNC(=O)NC1CCCc2cc(F)ccc21)c1ccncc1,12.083800,1,labels
CC(C)(C)CC(=O)NCC(=O)NCC(O)c1ccc2ccccc2c1,12.083700,1,random
O=C(NCc1ccc(COCC2CC2)cc1)c1cnc2ccoc2c1,12.083500,1,labels
NC(=O)Cn1cc(NC(=O)C(OC2CCCC2)c2ccccc2)cn1,12.083300,1,labels
COc1cn2c(cc1=O)C(=O)N(CCNC(=O)CC1CCCC1)CC2,12.082700,1,labels
COc1ccc(F)cc1NC(=O)Cn1nc(C)c2ccccc2c1=O,12.081700,1,labels
O=C(c1ccccc1-c1ncc[nH]1)N1CCC2(CC1)OCCCC2O,12.081400,1,labels
CCc1ccc(CN(C(=O)Nc2ccccn2)C2CC2)cc1,12.081300,1,labels
Cc1cc(C)n(Cc2cccc(C(=O)N3CCOCC3(C)C)c2)n1,12.081200,1,labels
O=C(NCc1cccc(CN2CCCC2=O)c1)NC1CCC(O)CC1,12.080100,1,labels
O=C(NCc1cc[nH]n1)C1CCCN1C(=O)c1ccc2c(c1)OCO2,12.079400,1,random
Cc1ccc2ncc(C(=O)NCc3ccc(O)cc3)c(=O)n2c1,12.078400,1,labels
CNc1ncc(C(=O)N2CCCC2(C)C(=O)NC2CCCC2)cn1,12.078000,1,labels
CC1(C)Oc2cc(NC(=O)c3ccccn3)ccc2NC1=O,12.077600,1,labels
CC(N)C(=O)c1ccc2[nH]c(C3CCCC3)nc2c1,12.077300,0,static
CC(C)c1ccc(C2CCCN2C(=O)CCCn2cncn2)cc1,12.077100,1,labels
NC(=O)c1ccccc1NC(=O)c1ccc(OC2CCCC2)cc1,12.076900,1,labels
Cn1ccnc1C(NC(=O)CCc1ccco1)c1ccccc1,12.076300,1,labels
COCC(C)NC(=O)NC(c1nnc2n1CCC2)C(C)C,12.075000,1,labels
CC(=O)N1CCc2cc(C(=O)N3CCCc4cccc(F)c43)ccc21,12.074800,1,labels
COc1ccc(C(=O)N(CCO)C(C)(C)CO)cc1OC,12.074400,0,static
CN(Cc1ccccc1)C(=O)CCCOc1ccccc1,12.074300,1,labels
COc1ccccc1NC(=O)c1coc(NC(=O)c2ccco2)n1,12.072700,1,labels
CN(CC(N)=O)C(=O)Cn1c(=O)n(C)c2ccccc21,12.072400,1,labels
O=C(c1cc(C2CC2)n[nH]1)N1CCCC(c2nc3ccccc3[nH]2)C1,12.072200,1,labels
Cc1n[nH]c2ncc(NC(=O)c3ccccc3C(=O)N3CCCC3)cc12,12.071000,1,random
COc1ccc(-c2nnc(NC(=O)c3ccnn3C)o2)cc1OC,12.070600,0,static
c1cc2c(cc1-c1nnc3n1CCCCC3)OCCO2,12.070500,1,labels
O=C(NC1CCC2(CC1)OCCO2)N1CCOCC1C1CC1,12.069700,1,labels
CCOc1ccc(NC(=O)COC(=O)c2ccccc2O)cc1,12.069300,1,labels
CC(C)Nc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,12.066800,1,labels
O=C(NCc1ccc(-n2cccn2)nc1)c1ccc(OCC2CC2)nc1,12.065800,1,labels
CC(C)(C)n1cc(NC(=O)CNC(=O)Cc2ccccc2)cn1,12.064300,1,labels
COc1cccc(CC(=O)Nc2c(-c3ccccc3F)n[nH]c2C)c1,12.064300,1,labels
COc1c(NC(=O)c2coc(-c3ccccc3)n2)c(C)nn1C,12.063600,1,labels
CC(C)COc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cc1,12.063600,0,static
O=C(NCc1ccc(-n2ccnc2)cc1)Nc1ccccc1,12.063100,1,labels
Cc1cc(C)n2nc(C(=O)Nc3cc(-c4ncco4)ccc3C)nc2n1,12.061300,1,labels
CC1CCC(N2CC(C(=O)Nc3cnn(C(C)C)c3)CC2=O)CC1,12.060600,0,static
O=C(CNC(=O)c1ccccc1)Nc1ccn(Cc2ccncc2)n1,12.060300,1,random
Cn1nnc2c1C(COCC1CC1)CN(Cc1ccc(F)cc1)C2,12.060200,1,labels
O=C(NCc1cccnc1)NC1CCCCc2ccccc21,12.059400,1,labels
Cc1noc(C2CN(C(=O)Cn3ccc4ccccc43)C2)n1,12.059000,1,labels
O=C(Nc1cccc(Cn2cccn2)c1)N1CCc2ccccc2C1,12.058700,1,labels
CC(=O)Nc1ccc(F)c(NC(=O)C2CCN(C(=O)C3CC3)CC2)c1,12.058400,1,labels
O=C(CC1CCc2ccccc21)NCc1nc(-c2ncccn2)no1,12.058400,1,labels
CCC(=O)Nc1ccc(O)c(C(=O)NCc2nnc3ccccn23)c1,12.058400,0,static
C=CCOCCCC(=O)NC1(C)Cc2ccccc2C1,12.057400,1,labels
CC(C)CCC(=O)NCC1CCN(c2cnn(C)c(=O)c2)C1,12.056600,1,labels
COc1ccnc(N2CCCCC2Cn2cccn2)n1,12.056200,1,labels
Cc1ccc(NC(=O)COCc2cc(-c3ccco3)on2)cc1,12.054800,1,labels
CC(C)NC(=O)Cn1nc2c3ccccc3nc(C3CC3)n2c1=O,12.054600,1,labels
CC(C)Oc1ccc(CNC(=O)c2ccncc2)cc1,12.053600,1,labels
Cn1nccc1CNC(=O)CCOCC1CCCO1,12.053300,1,labels
CCn1nc(C)c(CNC(=O)C2CCC(=O)N(CCOC)C2)c1C,12.053000,1,labels
CN(C)C(=O)COc1cccc(CNC(=O)C2(C#N)CCCC2)c1,12.052700,1,labels
COCC(NC(=O)c1cc2c(C)cc(C)cc2[nH]1)C(N)=O,12.052500,1,labels
O=C(Nc1ccccc1)C1CCCN1C(=O)Nc1ccncc1,12.051700,1,labels
CC1CCCCC1NC(=O)NCc1cccc(CN2CCCC2=O)c1,12.051700,0,static
CCCC(=O)Nc1cccc(NCc2nc(C)no2)c1,12.051300,0,static
CC(O)(CNC(=O)NCc1coc(-c2ccccc2)n1)c1ccco1,12.051000,1,labels
Cc1c(C#N)c2ccccc2n1CC(=O)N1CCc2ccccc2C1,12.049600,1,labels
Cc1cc(C)cc(NC(=O)Cn2nc(C)n3cccc3c2=O)c1,12.049500,1,labels
CCCCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,12.049400,0,static
CNC(=O)C(C)OC(=O)c1ccc2nc(C)c(C)nc2c1,12.048800,1,random
CC(NC(=O)NCCNc1ncccn1)c1ccc(F)cc1F,12.047300,1,labels
Cc1ccc(-n2nc(C)cc2NC(=O)C2CCCCCC2)nn1,12.047100,1,labels
CC(c1ccc(O)cc1)N(C)C(=O)C1CCOCC1,12.046000,1,labels
CC(=O)Nc1ccc(F)c(C(=O)NCCCOc2ccccc2C)c1,12.045800,1,labels
COC(=O)c1ccccc1NC(=O)c1c(OC)cccc1OC,12.045200,1,labels
COc1ccc(C)cc1CCNC(=O)Cc1c(C)noc1C,12.044300,1,labels
Cc1ccccc1COC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,12.044200,1,labels
Cc1cc(C)cc(OCCCn2ccc(C(C)O)n2)c1,12.044000,1,labels
CCC(=O)NCC(=O)NCc1ccc(C)c(OC)c1,12.043700,1,labels
CCC(c1ccncc1)N(C)C(=O)c1ccn(-c2ccc(F)cc2)n1,12.043000,1,labels
O=C(Nc1cccc(OCCc2cccnc2)c1)c1ccco1,12.042800,1,random
COc1cc(NC(=O)c2cn3cccnc3n2)cc(OC)c1,12.042100,1,random
COc1ccccc1OC(=O)C(C)NC(=O)Nc1ccccc1,12.041200,0,static
O=C(NCc1ccc2c(c1)OCO2)Nn1cnc2ccccc21,12.041000,1,labels
COc1ccc(CNC(=O)c2[nH]c3c(c2C)C(=O)CC(C)(C)C3)cn1,12.040100,1,labels
CCc1nn(C)c(OC)c1CNC(=O)Cc1cccc(O)c1,12.038700,1,labels
CNC(=O)C(C)CN(C)C(=O)Nc1cc(C(C)(C)C)on1,12.038600,1,labels
O=C(NC1CC2CC1N(C(=O)c1cnccn1)C2)c1ccccc1,12.038300,1,labels
CN(Cc1ccc(F)cc1)C(=O)Cc1ccc(-n2cccc2)cc1,12.038000,1,labels
O=C1COc2cc(C(=O)NCC3Cc4ccccc4O3)ccc2N1,12.036700,1,labels
COCCn1c2c(cc(C(C)=O)c1=O)CN(C)CC2,12.036600,1,labels
CC(C)CN(C)C(=O)Nc1cccc2c1OCCO2,12.036200,1,labels
Cc1ccc(NC(=O)c2ccccc2)cc1NC(=O)c1cccnc1,12.035900,1,labels
COc1ccccc1C(NC(=O)Cc1ccon1)c1ccccn1,12.035300,1,labels
Cn1c(=O)oc2cc(NC(=O)NC3CCc4ccccc43)ccc21,12.035200,1,labels
CC(C(=O)NCc1ccccn1)N1C(=O)CCCc2ccccc21,12.034600,1,labels
O=C(CN1CCOCC1C1CC1)Nc1ccccc1F,12.034600,1,labels
COCCNC(=O)NC1(c2nc(-c3cnccn3)no2)CCCCC1,12.034100,0,static
COc1cccc(C(=O)N2CCC(OCC(C)C)CC2)c1OC,12.033500,0,static
CC(Oc1cccc(C#N)c1)C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,12.033300,1,random
CC(CCc1ccco1)Nc1cc(=O)n2ccccc2n1,12.032900,1,labels
COc1cccc2c(=O)c(C(=O)N3CCCC3)c[nH]c12,12.032700,1,labels
NC(=O)c1ccccc1NC(=O)c1ccc2c(c1)Cc1ccccc1-2,12.032300,1,labels
CCOc1cccc(C(C#N)N2CCOC(C)C2)c1,12.032000,1,labels
CCOCC(=O)N1CCN(CC(=O)Nc2ccccc2CC)CC1,12.031700,1,labels
O=C(CC1C(=O)NCCN1Cc1cccc(F)c1F)NC1CCC1,12.031000,1,labels
CC(=O)c1cccc(NC(=O)Cc2ccc(N3CCCC3=O)cc2)c1,12.030700,1,labels
COc1ccc(C(O)CNC(=O)c2ccc3c(c2)OCC(=O)N3)cc1,12.030000,1,labels
CC(=O)c1c(C)[nH]c(C(=O)Nc2cc(C)ccc2C)c1C,12.029800,1,labels
COC(=O)CC(c1c(O)n[nH]c1C)c1cccc2ccccc12,12.029800,1,random
CCn1c(C)cc(=O)c2cc(C(=O)Nc3ccccc3)ccc21,12.029600,1,labels
COc1ccc(CN(C)C(=O)CNC(=O)C2CCCCC2)cc1F,12.029200,1,labels
COc1ccc(C)cc1CCNC(=O)c1ccoc1,12.028800,1,random
CCC(=O)Nc1ccccc1OCc1cc(=O)n2cccc(C)c2n1,12.028600,1,labels
CC(C)CCN(C)C(=O)c1c[nH]cc1-c1ccccc1,12.028000,1,labels
COc1cc(CNC(=O)Cc2ccc(F)cc2F)cc(OC)c1O,12.027600,1,labels
NC(=O)CN(Cc1ccccc1)Cc1ccc(F)cc1F,12.027600,1,labels
CC(=O)NC(C(C)C)C1NCCc2c(C)cc(F)cc21,12.026900,0,static
CCCN1C(=O)CCc2cc(NC(=O)C(C)(C)C)ccc21,12.026700,1,labels
CCn1cnnc1CNC(=O)CCN1C(=O)C(C)Oc2ccccc21,12.025800,1,labels
Cc1cc(C)n(CC(=O)NCc2nnc3n2CCCCC3)n1,12.025600,1,labels
CCc1ccc(C(NC(=O)NCc2ccnn2C)C(C)(C)C)o1,12.025400,1,labels
COc1cccc(C(CC(=O)NC2CC2)n2cccc2)c1,12.025100,1,labels
COc1cc2c(cc1NC(=O)CO)oc1ccccc12,12.023400,1,labels
O=C(Cc1ccccc1O)N1CCC(C(O)Cc2ccccc2)CC1,12.023000,1,labels
Cc1ccnc(NCC2COC3(CCCCC3)O2)n1,12.022400,1,labels
CNc1ncccc1C(=O)N1CCN(Cc2ccc(F)cc2)C(=O)C1,12.021600,1,labels
CC(C)Cn1ncc(C(=O)Nc2ccc3c(c2)COC3)c1C1CC1,12.021200,1,random
COc1ccc(C(=O)Nc2ccc3c(c2)OCO3)c(F)c1,12.021100,1,labels
Cc1cccc(NC(=O)NC2CC(=O)N(Cc3ccccc3)C2)c1C,12.020500,1,labels
Cc1ccccc1C(C)NC(=O)N1CCOC(C(N)=O)C1,12.020200,1,labels
COCCCN1CC2(CCCN(c3ccc(C#N)cn3)C2)CCC1=O,12.020200,1,labels
CN(Cc1ccc(O)cc1)C(=O)Nc1ccncc1,12.020100,1,labels
Cc1cccc(C)c1NC(=O)CN(C)C(=O)NCCCn1ccnc1,12.019600,1,labels
CCc1cc(C)c(C(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)o1,12.018200,1,labels
Cc1nc(C)c(CC(=O)N2CCCC2Cc2ccc(F)cc2)c(=O)[nH]1,12.017500,1,labels
O=C(c1ccccn1)N1CCC2(CC1)CC(c1ccccc1)CO2,12.017300,1,labels
CCCCn1nc(C(=O)NCc2cc3ccccc3[nH]2)ccc1=O,12.017200,1,labels
Nc1cc(C(=O)N2CCCC2)cc(C(=O)N2CCCC2)c1,12.014800,1,labels
COc1ccc(F)c(NC(=O)CCc2ccc3c(c2)OCCCO3)c1,12.013000,1,labels
CC1CN(C(=O)c2ccc(Cn3ccccc3=O)o2)c2ccccc21,12.012300,1,labels
CCc1ccccc1OC1CN(C(=O)c2ccc3ncccc3c2)C1,12.011000,1,labels
Cc1nccn1-c1ccc(CNC(=O)N2CCC(C)CC2)cc1F,12.010400,1,labels
COc1nn(C)cc1C(=O)N1CC(c2nc(-c3ccccn3)no2)C1,12.009800,1,labels
O=C(NCc1cccc(OC2CCCC2)c1)c1cnn2ncccc12,12.009800,1,labels
CN(CCOc1ccccc1F)c1ccc(C#N)nn1,12.009700,1,labels
CCCn1ncc(C(=O)N(C)Cc2ncc(C)c(OC)c2C)c1C,12.009500,0,static
COc1c(C)cnc(CNC(=O)CN(C)C(=O)c2ccccc2)c1C,12.009200,1,labels
Cc1cc(C(=O)NC2CCN(c3nc4ccccc4o3)CC2)no1,12.008700,1,labels
O=C(COC(=O)C1=NC=CC1)Nc1ccc(Oc2ccccc2)cc1,12.008300,1,labels
Cc1ccccc1C1(CNC(=O)N2CCCC(CNC(N)=O)C2)CC1,12.007700,1,labels
N#CCCCNC(=O)c1cc2ccccc2cc1N,12.007400,1,labels
Cc1ccc(CCC2CCN(C(=O)c3cccnc3)CC2)cc1,12.007300,1,labels
CC(=O)N1CCc2cc(C(=O)Nc3n[nH]c(-c4ccco4)n3)ccc21,12.007100,1,labels
Cc1ocnc1CNC(=O)Nc1ccccc1OC1CCCC1,12.006700,1,labels
CC1=CC(C)=NC(=O)C1CNC(=O)Cc1ccc(CC(C)C)cc1,12.006600,0,static
CCN(CC)C(=O)c1ccccc1NC(=O)NCc1nncn1CC,12.006300,1,labels
Cc1c(CNC(=O)NCc2ncn(C)n2)oc2ccccc12,12.006100,1,labels
CCCn1ncc(C(=O)NCc2cnc3c(C)cccn23)c1C,12.005700,0,static
CCOC(=O)C1CCCN(C(=O)Nc2ccc(OC)c(F)c2)C1,12.005300,1,labels
CCCOC(=O)c1cc(-c2ccc(OCC)cc2)nn1C,12.004600,1,labels
Cc1cccc(NC(=O)N(Cc2ccco2)Cc2ccco2)c1,12.004400,1,labels
Cc1nc(N2CCCCCC2)c2nnn(Cc3ccccc3)c2n1,12.004300,1,random
O=C(c1ccc[nH]c1=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,12.004100,1,labels
COc1ccc(C(C)=O)cc1CC(=O)NCC(C)(C)c1ccncc1,12.003900,1,labels
Cc1ccc(NC(=O)C(CC(C)C)NC(N)=O)cc1C(=O)NC(C)C,12.003300,1,labels
COc1ccc(F)cc1C(C)NC(=O)c1ccc(C)[nH]c1=O,12.003100,1,labels
COc1c(C)cnc(CN(C)C(=O)C2CC(=O)N(C3CC3)C2)c1C,12.003100,1,random
COc1ccc(N2CC(NC(=O)CC(C)C)CC2=O)cc1,12.002500,1,labels
c1cc(CNc2ncnc3[nH]ncc23)c2c(c1)OCCCO2,12.002400,1,labels
Cc1ccccc1C(CC(=O)N1CCCC1(C)C)NC(N)=O,12.002400,0,static
CCn1cc(C(=O)N2CCCC2c2ccc(OC)cc2)cn1,12.002200,1,labels
COc1ccc(CNC(=O)CN(C)c2ncnc3[nH]cnc23)cn1,12.001600,1,labels
CCOc1cccc2cc(C(C)NC(=O)CC)oc12,12.000900,1,labels
CC(=O)c1cc2c(cc1NC(=O)c1cc(C)oc1C)OCO2,11.999700,1,labels
Cc1cccc2c1cnn2CCC(=O)Nc1ccc(C(N)=O)cc1,11.999500,0,static
COc1ccc(C2(C(=O)N3CCCC(O)(CO)C3)CC2)cc1,11.998500,1,labels
CCC1CCc2ccccc2N1C(=O)CCc1cnn(C)c1C,11.997100,1,labels
CN(C)c1ccc(NC(=O)c2ccncc2F)c(C(F)(F)F)c1,11.995500,1,labels
COCC(NC(=O)c1cc(C2CC2)nc2c(C)cc(C)cc12)C(N)=O,11.995100,1,labels
CCOc1ncccc1C(=O)NCc1cccc(N2CCCC2=O)c1,11.994200,1,labels
CC(C)N(C(=O)COc1ccc(C(N)=O)cc1)C(C)C,11.994100,0,static
Cc1nn(C)c(C)c1C1NC2(CCCC2)C(=O)N1CC1CC1,11.993900,0,static
CN1C(=O)Cc2cc(NC(=O)NCc3ccc(F)cc3)ccc21,11.993800,1,labels
COc1ccc(CNC(=O)c2cccc(NC(=O)C(C)C)c2)cc1,11.993800,0,static
Cc1n[nH]c(C)c1CCC(=O)NCc1cccc(Cn2ccnc2)c1,11.992900,1,random
NC(=O)Cn1cc(NC(=O)NCc2cccnc2)cn1,11.992200,1,labels
Cc1ccccc1CC(C)(C)NC(=O)NCCCn1cccn1,11.991900,0,static
Cc1cc(=O)n(C)cc1NC(=O)N(C)CCOc1ccc(F)cc1,11.991600,1,labels
